trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,hour
2019-11-14 21:15:50,3525590521269779,fraud_Abshire PLC,entertainment,557.6,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,36.406099,-79.993339,1,22
2019-11-14 22:00:17,5127412150261034,fraud_Kuhn LLC,shopping_pos,773.78,M,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,39.246233,-77.49164,1,23
2019-11-14 22:00:28,5127412150261034,fraud_Lemke-Gutmann,shopping_net,799.88,M,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,39.418262,-76.512222,1,23
2019-11-14 22:06:36,3525590521269779,fraud_Fisher-Schowalter,shopping_net,969.97,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,35.416166,-79.208627,1,23
2019-11-14 22:34:40,4550599031376731,fraud_Auer-West,shopping_net,895.17,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,39.9044,-81.607562,1,23
2019-11-14 22:43:05,4348786085525522,fraud_Dooley-Thompson,misc_net,712.14,M,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,45.786953,-88.770948,1,23
2019-11-14 23:43:09,5127412150261034,fraud_Kozey-Boehm,shopping_net,999.76,M,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,38.925431,-76.89563100000001,1,24
2019-11-14 23:56:35,4550599031376731,"fraud_Herman, Treutel and Dickens",misc_net,857.69,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,41.152793,-83.37428299999999,1,24
2019-11-15 00:53:09,3542162746848552,fraud_Rau and Sons,grocery_pos,318.22,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,43.917748,-93.576853,1,1
2019-11-15 01:01:18,3542162746848552,fraud_Harris Inc,gas_transport,20.15,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,43.090572,-92.817457,1,2
2019-11-15 02:28:30,3525590521269779,"fraud_Mosciski, Gislason and Mertz",grocery_pos,287.18,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,35.67243,-78.658899,1,3
2019-11-15 02:48:26,4550599031376731,fraud_Koepp-Witting,grocery_pos,264.75,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,41.079527,-83.129671,1,3
2019-11-15 03:05:09,3542162746848552,fraud_Cassin-Harvey,grocery_net,13.9,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,43.847767,-94.259272,1,4
2019-11-15 03:05:22,3542162746848552,"fraud_Schultz, Simonis and Little",grocery_pos,310.66,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,43.994376,-93.363526,1,4
2019-11-15 03:10:47,4550599031376731,fraud_Stracke-Lemke,grocery_pos,308.4,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,40.389281,-83.123012,1,4
2019-11-15 03:15:55,3542162746848552,fraud_Huels-Nolan,gas_transport,23.78,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,42.714124,-93.99041,1,4
2019-11-15 04:39:57,4550599031376731,"fraud_Schultz, Simonis and Little",grocery_pos,279.83,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,40.800482,-82.974013,1,5
2019-11-15 21:19:47,3542162746848552,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1074.72,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,43.776233000000005,-93.053212,1,22
2019-11-15 22:03:33,4348786085525522,fraud_Gleason-Macejkovic,shopping_net,982.17,M,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,44.96815,-89.810087,1,23
2019-11-15 22:05:54,4550599031376731,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,883.25,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,40.356323,-81.893378,1,23
2019-11-15 22:25:43,3542162746848552,"fraud_Lockman, West and Runte",grocery_pos,327.57,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,42.61027,-94.386963,1,23
2019-11-15 22:41:00,4348786085525522,fraud_Jast-McDermott,shopping_pos,914.05,M,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,44.362741,-89.839031,1,23
2019-11-15 22:46:56,3525590521269779,"fraud_Ritchie, Oberbrunner and Cremin",travel,11.91,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,35.439848,-78.860233,1,23
2019-11-15 22:55:15,4348786085525522,"fraud_Moore, Dibbert and Koepp",misc_net,715.15,M,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,45.63927,-88.40305500000001,1,23
2019-11-15 23:24:34,4348786085525522,"fraud_Parisian, Schiller and Altenwerth",misc_net,941.5,M,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,45.414652,-88.88068299999999,1,24
2019-11-15 23:33:47,4348786085525522,fraud_Goyette Inc,shopping_net,932.21,M,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,45.571066,-88.266419,1,24
2019-11-15 23:40:11,4348786085525522,fraud_Schmidt and Sons,shopping_net,939.75,M,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,46.148475,-88.037162,1,24
2019-11-15 23:58:30,4550599031376731,fraud_Kuhic LLC,shopping_net,956.44,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,41.429801,-83.158234,1,24
2019-11-16 00:13:18,3542162746848552,"fraud_Johnston, Nikolaus and Maggio",grocery_net,12.97,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,42.874244,-92.682232,1,1
2019-11-16 11:06:11,3542162746848552,fraud_Harris Inc,gas_transport,20.48,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,43.095851,-94.159529,1,12
2019-11-16 18:03:46,3542162746848552,fraud_Kuhn LLC,misc_net,694.82,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,43.588599,-92.726438,1,19
2019-11-16 19:44:12,3542162746848552,fraud_Simonis-Prohaska,misc_pos,50.35,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,43.095498,-92.90515,1,20
2019-11-16 22:39:25,3542162746848552,fraud_Pouros-Conroy,shopping_pos,861.29,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,43.776882,-93.087727,1,23
2019-11-19 00:11:41,4365382885912355,"fraud_Huel, Hammes and Witting",grocery_pos,298.61,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,47.577438,-92.833017,1,1
2019-11-19 06:35:08,4365382885912355,fraud_Kiehn Inc,grocery_pos,292.71,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,48.075883000000005,-92.180913,1,7
2019-11-19 17:09:05,4457486401506,"fraud_Weimann, Kuhic and Beahan",shopping_pos,906.27,M,Nanuet,NY,10954,41.0977,-74.0109,23045,Armed forces training and education officer,1964-02-21,41.165386,-73.20356600000001,1,18
2019-11-19 19:00:58,4457486401506,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1100.75,M,Nanuet,NY,10954,41.0977,-74.0109,23045,Armed forces training and education officer,1964-02-21,42.070455,-74.828013,1,20
2019-11-19 22:03:53,4457486401506,fraud_Hermann-Gaylord,misc_pos,8.75,M,Nanuet,NY,10954,41.0977,-74.0109,23045,Armed forces training and education officer,1964-02-21,41.182097,-74.301265,1,23
2019-11-19 22:17:45,3585740823295298,"fraud_Langworth, Boehm and Gulgowski",shopping_net,914.0,M,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,34.044124,-99.894771,1,23
2019-11-19 22:27:43,4365382885912355,"fraud_Heathcote, Yost and Kertzmann",shopping_net,948.33,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,48.969316,-92.149055,1,23
2019-11-19 22:41:59,4457486401506,fraud_Price Inc,shopping_net,959.09,M,Nanuet,NY,10954,41.0977,-74.0109,23045,Armed forces training and education officer,1964-02-21,40.832177,-74.957352,1,23
2019-11-19 22:46:27,4457486401506,fraud_Kris-Weimann,misc_net,764.14,M,Nanuet,NY,10954,41.0977,-74.0109,23045,Armed forces training and education officer,1964-02-21,40.518713,-73.201092,1,23
2019-11-19 23:06:42,4365382885912355,fraud_Ruecker Group,misc_net,932.84,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,47.639712,-93.03469,1,24
2019-11-19 23:48:01,4457486401506,fraud_Bashirian Group,shopping_net,954.72,M,Nanuet,NY,10954,41.0977,-74.0109,23045,Armed forces training and education officer,1964-02-21,41.742872,-73.905733,1,24
2019-11-20 00:08:37,3585740823295298,"fraud_Tillman, Fritsch and Schmitt",misc_net,696.29,M,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,33.682877000000005,-99.562029,1,1
2019-11-20 00:13:53,4365382885912355,fraud_Conroy-Cruickshank,gas_transport,9.13,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,48.743929,-93.69318,1,1
2019-11-20 00:16:18,4365382885912355,fraud_Koepp-Witting,grocery_pos,281.39,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,48.665604,-93.82191,1,1
2019-11-20 00:22:16,3585740823295298,fraud_Durgan-Auer,misc_net,926.91,M,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,34.109016,-100.55988,1,1
2019-11-20 01:27:33,4457486401506,"fraud_Jenkins, Hauck and Friesen",gas_transport,9.49,M,Nanuet,NY,10954,41.0977,-74.0109,23045,Armed forces training and education officer,1964-02-21,41.198031,-74.610996,1,2
2019-11-20 02:14:39,4365382885912355,fraud_Rodriguez Group,gas_transport,10.03,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,47.99316,-92.946681,1,3
2019-11-20 02:36:25,3585740823295298,fraud_O'Keefe-Hudson,grocery_pos,349.95,M,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,34.404193,-99.867817,1,3
2019-11-20 03:16:11,4809701904914,"fraud_Monahan, Bogisich and Ledner",misc_pos,8.32,F,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,32.354366,-84.447639,1,4
2019-11-20 03:35:37,3585740823295298,fraud_Kutch LLC,gas_transport,8.07,M,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,33.468434,-99.850265,1,4
2019-11-20 21:47:32,3585740823295298,fraud_Bode-Rempel,kids_pets,19.52,M,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,34.584884,-99.838128,1,22
2019-11-20 22:06:07,4365382885912355,fraud_Nader-Heller,misc_net,740.34,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,47.361485,-93.532756,1,23
2019-11-20 22:12:51,4365382885912355,fraud_Dach-Nader,misc_net,760.18,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,47.517859,-92.322509,1,23
2019-11-20 22:15:42,3585740823295298,fraud_Mohr-Bayer,shopping_net,938.55,M,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,34.134398,-99.21563,1,23
2019-11-20 22:18:56,4365382885912355,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,312.51,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,48.488032,-92.519786,1,23
2019-11-20 22:36:33,30030380240193,"fraud_Labadie, Treutel and Bode",shopping_net,921.62,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,29.391428,-98.427576,1,23
2019-11-20 22:41:46,30030380240193,fraud_Koepp-Witting,grocery_pos,321.43,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,30.02284,-98.853325,1,23
2019-11-20 22:42:39,30030380240193,fraud_Gerlach Inc,shopping_net,1047.73,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,30.001192,-100.206732,1,23
2019-11-20 22:48:10,4457486401506,fraud_Heidenreich PLC,grocery_pos,297.64,M,Nanuet,NY,10954,41.0977,-74.0109,23045,Armed forces training and education officer,1964-02-21,41.183398,-74.349047,1,23
2019-11-20 22:51:20,4457486401506,fraud_Gleason-Macejkovic,shopping_net,1005.66,M,Nanuet,NY,10954,41.0977,-74.0109,23045,Armed forces training and education officer,1964-02-21,41.545351,-74.59834000000001,1,23
2019-11-20 22:59:39,4809701904914,fraud_Hirthe-Beier,health_fitness,17.08,F,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,32.135552000000004,-85.33189899999999,1,23
2019-11-20 23:01:10,4457486401506,fraud_Doyle Ltd,grocery_pos,256.7,M,Nanuet,NY,10954,41.0977,-74.0109,23045,Armed forces training and education officer,1964-02-21,40.537014,-74.21176899999999,1,24
2019-11-20 23:04:38,30030380240193,fraud_Lemke-Gutmann,shopping_net,960.06,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,30.939685,-99.416279,1,24
2019-11-20 23:25:59,3585740823295298,fraud_Jacobi and Sons,shopping_pos,845.28,M,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,34.564754,-100.706365,1,24
2019-11-20 23:33:55,4365382885912355,fraud_Lebsack and Sons,misc_net,882.54,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,47.519214,-92.346259,1,24
2019-11-20 23:39:12,4365382885912355,fraud_Pouros-Conroy,shopping_pos,858.24,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,47.467816,-93.133351,1,24
2019-11-20 23:51:46,4365382885912355,fraud_Schamberger-O'Keefe,grocery_pos,300.21,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,48.562865,-92.157783,1,24
2019-11-21 00:19:37,30030380240193,fraud_Lockman Ltd,grocery_pos,297.1,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,31.124346000000003,-99.250303,1,1
2019-11-21 00:20:42,30030380240193,fraud_Doyle Ltd,grocery_pos,334.89,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,29.70052,-99.689299,1,1
2019-11-21 01:49:28,30030380240193,fraud_Miller-Hauck,grocery_pos,295.9,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,29.492361,-99.19983,1,2
2019-11-21 22:15:19,30030380240193,fraud_Gerlach Inc,shopping_net,798.56,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,30.452221,-99.493213,1,23
2019-11-21 23:07:59,30030380240193,fraud_Lemke-Gutmann,shopping_net,1017.9,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,31.123225,-98.434101,1,24
2019-11-22 00:20:13,30044330818990,fraud_Conroy Ltd,shopping_pos,717.14,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,25.83993,-80.839343,1,1
2019-11-22 00:52:36,30044330818990,"fraud_Towne, Greenholt and Koepp",shopping_net,1088.85,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,26.408282,-81.756873,1,1
2019-11-22 00:57:52,30044330818990,fraud_Kiehn-Emmerich,grocery_pos,333.98,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,25.50111,-80.896423,1,1
2019-11-22 02:05:03,30044330818990,fraud_Kiehn Inc,grocery_pos,350.0,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,25.514502,-81.670586,1,3
2019-11-22 02:10:13,30044330818990,fraud_Kuphal-Toy,food_dining,128.06,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,27.4248,-81.645691,1,3
2019-11-22 22:19:16,30044330818990,"fraud_Windler, Goodwin and Kovacek",home,213.31,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,27.462721,-81.653036,1,23
2019-11-22 23:46:57,30044330818990,fraud_Dickinson Ltd,personal_care,19.73,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,26.670634000000003,-80.81505,1,24
2019-11-23 00:03:44,4600155880464,fraud_Erdman-Kertzmann,gas_transport,9.1,M,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,27.150261,-80.413376,1,1
2019-11-23 01:56:20,347612609554823,fraud_Kutch and Sons,grocery_pos,307.3,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,44.448152,-69.971027,1,2
2019-11-23 02:55:27,30044330818990,fraud_Goyette Inc,shopping_net,895.7,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,25.894072,-80.877549,1,3
2019-11-23 03:07:50,30044330818990,"fraud_Haley, Jewess and Bechtelar",shopping_pos,722.07,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,27.009774,-81.021017,1,4
2019-11-23 14:52:58,4600155880464,"fraud_Bins, Balistreri and Beatty",shopping_pos,1029.91,M,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,27.752153000000003,-79.55637800000001,1,15
2019-11-23 22:14:57,347612609554823,fraud_Medhurst PLC,shopping_net,1072.09,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,44.718899,-68.393713,1,23
2019-11-23 22:43:24,4600155880464,fraud_Kerluke PLC,misc_net,756.9,M,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,26.169773,-80.92883499999999,1,23
2019-11-23 23:02:36,347612609554823,fraud_Balistreri-Nader,misc_pos,8.4,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,45.037449,-68.38580400000001,1,24
2019-11-23 23:05:56,30044330818990,"fraud_Moore, Williamson and Emmerich",home,285.39,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,25.60654,-82.624041,1,24
2019-11-23 23:13:29,347612609554823,fraud_Klocko LLC,misc_net,719.57,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,45.655154,-69.370971,1,24
2019-11-23 23:32:07,30044330818990,fraud_Eichmann-Kilback,home,219.11,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,25.5916,-82.173388,1,24
2019-11-23 23:35:51,30044330818990,fraud_Jakubowski Group,food_dining,119.52,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,26.196831,-81.420011,1,24
2019-11-23 23:55:48,347612609554823,fraud_Rempel Inc,shopping_net,985.55,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,45.116184,-69.026481,1,24
2019-11-24 00:38:57,347612609554823,fraud_Stracke-Lemke,grocery_pos,258.82,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,44.724877,-69.97628399999999,1,1
2019-11-24 00:47:17,347612609554823,fraud_Flatley-Durgan,misc_net,671.93,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,44.462377,-68.891509,1,1
2019-11-24 01:02:04,4600155880464,fraud_Friesen-Stamm,gas_transport,7.24,M,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,26.486685,-80.0774,1,2
2019-11-24 02:06:12,347612609554823,fraud_Miller-Hauck,grocery_pos,324.43,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,45.303494,-69.383025,1,3
2019-11-24 03:25:05,347612609554823,fraud_Doyle Ltd,grocery_pos,323.71,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,44.065635,-69.167775,1,4
2019-11-24 03:25:20,347612609554823,"fraud_Reilly, Heaney and Cole",gas_transport,9.56,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,45.262161,-69.326015,1,4
2019-11-24 03:51:12,3598895972308782,fraud_Koepp-Parker,grocery_pos,308.82,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,40.523117,-82.073365,1,4
2019-11-24 05:35:41,347612609554823,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,292.59,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,44.03819,-68.313409,1,6
2019-11-24 07:43:00,347612609554823,fraud_Rutherford-Mertz,grocery_pos,319.86,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,44.53665,-68.991003,1,8
2019-11-24 22:14:21,4600155880464,fraud_Gleason-Macejkovic,shopping_net,780.7,M,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,27.681590000000003,-79.50439399999999,1,23
2019-11-24 22:33:31,347612609554823,fraud_Mohr-Bayer,shopping_net,943.64,M,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,43.95938,-69.550742,1,23
2019-11-24 22:34:28,4600155880464,fraud_Murray-Smitham,grocery_pos,284.23,M,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,25.9947,-79.654351,1,23
2019-11-24 23:35:39,3598895972308782,fraud_Schaefer Ltd,kids_pets,16.53,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,41.431914,-82.661167,1,24
2019-11-24 23:58:36,4600155880464,"fraud_Streich, Dietrich and Barton",shopping_net,904.66,M,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,26.045588,-79.556331,1,24
2019-11-25 00:35:25,4364010865167176,fraud_Wuckert-Walter,grocery_net,10.68,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,39.238863,-119.145702,1,1
2019-11-25 00:52:30,4364010865167176,"fraud_Kutch, Hermiston and Farrell",gas_transport,10.59,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,38.868178,-120.487468,1,1
2019-11-25 01:54:02,4364010865167176,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,9.59,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,39.83515,-119.507858,1,2
2019-11-25 02:07:00,4364010865167176,fraud_Strosin-Cruickshank,grocery_pos,283.17,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,40.194372,-119.404176,1,3
2019-11-25 02:15:05,4364010865167176,fraud_Hudson-Ratke,grocery_pos,319.09,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,40.419671,-119.471621,1,3
2019-11-25 03:38:16,3598895972308782,fraud_Kuvalis Ltd,gas_transport,12.63,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,41.082232,-82.864767,1,4
2019-11-25 10:09:09,4364010865167176,"fraud_Rodriguez, Yost and Jenkins",misc_net,784.56,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,38.759539,-120.416897,1,11
2019-11-25 18:39:13,4364010865167176,"fraud_Haley, Jewess and Bechtelar",shopping_pos,825.94,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,39.830713,-120.634087,1,19
2019-11-25 22:21:17,3598895972308782,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1074.33,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,41.86965,-82.354703,1,23
2019-11-25 22:26:06,3598895972308782,fraud_Kilback LLC,grocery_pos,320.26,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,41.042223,-82.308471,1,23
2019-11-25 22:41:26,3598895972308782,fraud_Bechtelar-Rippin,food_dining,127.81,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,41.226756,-83.475536,1,23
2019-11-25 22:44:36,3598895972308782,"fraud_Kihn, Abernathy and Douglas",shopping_net,968.41,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,41.394215,-82.910453,1,23
2019-11-25 22:51:40,4364010865167176,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1076.69,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,40.223669,-119.149152,1,23
2019-11-25 22:53:10,4364010865167176,fraud_Pacocha-Bauch,shopping_pos,832.41,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,40.160173,-120.131736,1,23
2019-11-25 22:55:05,4364010865167176,fraud_Kuhic LLC,shopping_net,1010.97,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,40.018019,-120.69455,1,23
2019-11-25 23:26:13,4364010865167176,fraud_Gleason-Macejkovic,shopping_net,1074.41,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,39.152685,-119.688547,1,24
2019-11-25 23:48:32,3598895972308782,fraud_Kassulke PLC,shopping_net,948.05,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,41.157798,-82.108063,1,24
2019-11-26 01:25:46,4926376199189801,fraud_Heathcote LLC,shopping_net,986.11,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,35.775489,-91.826561,1,2
2019-11-26 02:24:29,4926376199189801,fraud_Jast Ltd,shopping_net,1176.2,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,36.433097,-90.735508,1,3
2019-11-26 02:40:30,4926376199189801,"fraud_Schultz, Simonis and Little",grocery_pos,312.06,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,36.860936,-91.503504,1,3
2019-11-26 02:47:43,4926376199189801,"fraud_Reichert, Huels and Hoppe",shopping_net,1141.09,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,36.021143,-92.195989,1,3
2019-11-26 03:08:39,4364010865167176,"fraud_Olson, Becker and Koch",gas_transport,9.66,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,39.619351,-119.469177,1,4
2019-11-26 03:31:15,4364010865167176,fraud_Hudson-Ratke,grocery_pos,276.4,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,40.285914,-119.398822,1,4
2019-11-26 03:43:43,4926376199189801,fraud_Wolf Inc,grocery_pos,351.4,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,36.650751,-91.09086,1,4
2019-11-26 09:54:42,4926376199189801,fraud_Dibbert and Sons,entertainment,385.22,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,35.534002,-91.583321,1,10
2019-11-26 11:56:54,4926376199189801,"fraud_Tillman, Dickinson and Labadie",gas_transport,8.09,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,35.918095,-92.005912,1,12
